Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2020-01-13T05:00:00Z,8118.07000000,8118.07000000,8077.65000000,8096.23000000,1033.24925300,2020-01-13T05:59:59.999Z,8363681.42129283,11064,456.95769100,3699567.52787564,0
2020-01-13T06:00:00Z,8096.18000000,8115.00000000,8057.59000000,8063.11000000,1601.34248100,2020-01-13T06:59:59.999Z,12944335.21860980,13391,564.39520300,4563671.56300106,0
2020-01-13T07:00:00Z,8063.11000000,8094.05000000,8060.00000000,8075.26000000,1614.42159100,2020-01-13T07:59:59.999Z,13043077.33837042,13462,611.74008900,4942255.68607199,0
2020-01-13T08:00:00Z,8075.26000000,8134.60000000,8065.00000000,8129.99000000,1974.38497800,2020-01-13T08:59:59.999Z,15989992.27269294,15203,963.04496100,7799265.56295398,0
2020-01-13T09:00:00Z,8131.03000000,8132.50000000,8086.01000000,8113.69000000,1587.10788400,2020-01-13T09:59:59.999Z,12869730.52761187,14896,821.29892000,6659760.53517253,0
2020-01-13T10:00:00Z,8113.67000000,8129.00000000,8093.08000000,8125.69000000,1559.75198100,2020-01-13T10:59:59.999Z,12653859.06013887,12295,856.91347400,6952270.71177051,0
2020-01-13T11:00:00Z,8125.66000000,8131.56000000,8075.00000000,8075.01000000,1464.21659000,2020-01-13T11:59:59.999Z,11872651.75410000,12525,719.87432200,5837735.24061884,0
2020-01-13T12:00:00Z,8076.86000000,8096.11000000,8055.89000000,8092.85000000,1823.74381100,2020-01-13T12:59:59.999Z,14733921.72623184,13761,776.48869900,6274340.65963637,0
2020-01-13T13:00:00Z,8093.16000000,8114.48000000,8077.64000000,8086.78000000,1128.96465100,2020-01-13T13:59:59.999Z,9138520.61293672,11414,497.47130100,4026644.58716523,0
2020-01-13T14:00:00Z,8087.24000000,8096.76000000,8071.56000000,8090.00000000,1142.06119800,2020-01-13T14:59:59.999Z,9233621.81618592,11665,580.02566600,4689638.82325189,0
2020-01-13T15:00:00Z,8090.00000000,8103.18000000,8073.00000000,8084.89000000,926.61514100,2020-01-13T15:59:59.999Z,7492925.79529209,9822,456.65666200,3692861.42569571,0
2020-01-13T16:00:00Z,8085.07000000,8110.00000000,8071.12000000,8109.96000000,1139.35183300,2020-01-13T16:59:59.999Z,9221699.65465374,11304,590.26231700,4777931.07762320,0
2020-01-13T17:00:00Z,8109.38000000,8129.45000000,8090.50000000,8098.22000000,1443.25175500,2020-01-13T17:59:59.999Z,11704144.08148692,14072,742.38957400,6020791.53135602,0
2020-01-13T18:00:00Z,8098.21000000,8109.71000000,8088.00000000,8107.93000000,651.90114000,2020-01-13T18:59:59.999Z,5278727.71950302,8230,318.71602800,2580901.16025988,0
2020-01-13T19:00:00Z,8107.92000000,8121.84000000,8103.17000000,8111.83000000,918.78020800,2020-01-13T19:59:59.999Z,7453873.83089996,9819,412.86399900,3349445.58972274,0
2020-01-13T20:00:00Z,8111.83000000,8160.00000000,8104.93000000,8156.84000000,1627.39869000,2020-01-13T20:59:59.999Z,13236312.53497181,15343,1059.54454700,8617397.31384131,0
2020-01-13T21:00:00Z,8155.79000000,8158.88000000,8119.66000000,8136.00000000,1160.64011000,2020-01-13T21:59:59.999Z,9447555.52320343,11348,591.35593500,4813543.03046439,0
2020-01-13T22:00:00Z,8136.00000000,8141.01000000,8101.00000000,8116.72000000,1439.74907600,2020-01-13T22:59:59.999Z,11689699.21685402,12075,876.13325900,7114852.03552926,0
2020-01-13T23:00:00Z,8116.72000000,8137.94000000,8101.76000000,8110.34000000,774.18566600,2020-01-13T23:59:59.999Z,6287961.35709671,8830,367.71393500,2986702.26444578,0
2020-01-14T00:00:00Z,8110.34000000,8315.00000000,8105.54000000,8270.00000000,5835.20014900,2020-01-14T00:59:59.999Z,48043954.41951967,40144,3261.33918700,26858097.16366324,0
2020-01-14T01:00:00Z,8270.01000000,8488.11000000,8268.57000000,8431.83000000,10475.89222900,2020-01-14T01:59:59.999Z,87828716.38208084,67771,5953.27538600,49910322.36694539,0
2020-01-14T02:00:00Z,8431.83000000,8434.33000000,8375.00000000,8431.14000000,4595.75642800,2020-01-14T02:59:59.999Z,38615142.06574673,29896,2331.94846900,19591476.71347536,0
2020-01-14T03:00:00Z,8431.17000000,8473.18000000,8378.00000000,8461.84000000,3924.90619100,2020-01-14T03:59:59.999Z,33036794.92477952,24750,1966.78031600,16558662.87583081,0
2020-01-14T04:00:00Z,8461.83000000,8573.00000000,8461.83000000,8524.00000000,7156.86368400,2020-01-14T04:59:59.999Z,61031392.70781299,49364,3886.71400600,33142394.29106924,0
2020-01-14T05:00:00Z,8523.92000000,8543.29000000,8453.35000000,8477.37000000,3376.55442700,2020-01-14T05:59:59.999Z,28733539.06180973,28588,1722.68400100,14659845.65377537,0
2020-01-14T06:00:00Z,8477.48000000,8513.32000000,8465.29000000,8509.54000000,2639.15657700,2020-01-14T06:59:59.999Z,22413529.68303676,18174,1492.68325800,12679076.65660828,0
2020-01-14T07:00:00Z,8509.53000000,8542.43000000,8492.26000000,8509.99000000,2243.87987500,2020-01-14T07:59:59.999Z,19115930.03673912,18674,1031.12100400,8783415.18210083,0
2020-01-14T08:00:00Z,8509.85000000,8535.91000000,8500.00000000,8511.79000000,1846.80696500,2020-01-14T08:59:59.999Z,15732500.96266031,16819,854.95432700,7282864.31577668,0
2020-01-14T09:00:00Z,8511.87000000,8561.00000000,8482.00000000,8504.73000000,3272.33192400,2020-01-14T09:59:59.999Z,27889363.93540377,24237,1277.57168800,10890792.49484323,0
2020-01-14T10:00:00Z,8504.73000000,8530.00000000,8470.00000000,8518.12000000,3154.39432100,2020-01-14T10:59:59.999Z,26803871.59822839,20597,1336.63087500,11359577.71854536,0
2020-01-14T11:00:00Z,8518.13000000,8530.00000000,8504.60000000,8526.87000000,1866.95664400,2020-01-14T11:59:59.999Z,15907228.40349576,16773,830.39992900,7075328.94490029,0
2020-01-14T12:00:00Z,8526.87000000,8625.37000000,8480.00000000,8499.99000000,7628.78919400,2020-01-14T12:59:59.999Z,65138409.13364297,50330,3860.94522500,32977196.06916252,0
2020-01-14T13:00:00Z,8498.81000000,8588.88000000,8498.73000000,8587.40000000,3843.79000900,2020-01-14T13:59:59.999Z,32849581.44284597,29912,1881.49759100,16084146.98065733,0
2020-01-14T14:00:00Z,8588.86000000,8740.00000000,8562.00000000,8690.00000000,10112.75022100,2020-01-14T14:59:59.999Z,87681370.44412906,68326,5744.34985300,49800393.29038349,0
2020-01-14T15:00:00Z,8689.99000000,8760.00000000,8633.00000000,8675.48000000,6384.80917600,2020-01-14T15:59:59.999Z,55521100.97738139,51814,3613.50168900,31433086.78053369,0
2020-01-14T16:00:00Z,8673.18000000,8696.17000000,8520.00000000,8677.05000000,10224.64019000,2020-01-14T16:59:59.999Z,87861902.23847347,76674,4908.79374700,42202052.50728861,0
2020-01-14T17:00:00Z,8677.22000000,8811.82000000,8638.88000000,8773.35000000,9123.53698200,2020-01-14T17:59:59.999Z,79726965.91932557,75289,5053.96254900,44178775.60507175,0
2020-01-14T18:00:00Z,8771.10000000,8850.00000000,8608.00000000,8769.35000000,9195.53395200,2020-01-14T18:59:59.999Z,80527941.47641726,66583,4658.33875900,40809067.13205726,0
2020-01-14T19:00:00Z,8769.07000000,8772.80000000,8687.01000000,8767.56000000,2633.79618600,2020-01-14T19:59:59.999Z,23007660.09395806,26859,1348.34199100,11780145.35562176,0
2020-01-14T20:00:00Z,8765.51000000,8766.93000000,8670.00000000,8688.19000000,2457.55885800,2020-01-14T20:59:59.999Z,21417622.40279664,23040,1236.24641400,10774514.98423983,0
2020-01-14T21:00:00Z,8688.18000000,8761.49000000,8666.22000000,8734.93000000,1811.47886900,2020-01-14T21:59:59.999Z,15792183.07393908,21337,877.87670600,7655079.07019459,0
2020-01-14T22:00:00Z,8735.92000000,8789.79000000,8719.11000000,8735.87000000,1875.61141200,2020-01-14T22:59:59.999Z,16420751.43791570,25062,965.10870800,8447362.46898610,0
2020-01-14T23:00:00Z,8736.00000000,8880.00000000,8722.00000000,8810.01000000,4718.13227900,2020-01-14T23:59:59.999Z,41637728.04373508,44315,2397.03099800,21147963.43245469,0
2020-01-15T00:00:00Z,8814.64000000,8900.00000000,8701.00000000,8772.86000000,8982.36258300,2020-01-15T00:59:59.999Z,79231871.73047498,71341,4737.90285200,41812690.44386505,0
2020-01-15T01:00:00Z,8774.15000000,8803.81000000,8712.00000000,8777.99000000,4161.66072000,2020-01-15T01:59:59.999Z,36446659.16184783,40576,2079.76766100,18214992.01719868,0
2020-01-15T02:00:00Z,8778.00000000,8835.00000000,8765.30000000,8813.83000000,1933.88173700,2020-01-15T02:59:59.999Z,17029985.54917396,26241,978.87877800,8619932.64899435,0
2020-01-15T03:00:00Z,8813.99000000,8817.98000000,8727.00000000,8727.61000000,2552.52965000,2020-01-15T03:59:59.999Z,22374467.48261124,31482,994.56887500,8721052.95310576,0
2020-01-15T04:00:00Z,8727.00000000,8741.75000000,8570.01000000,8597.51000000,6019.92288600,2020-01-15T04:59:59.999Z,52006236.34633237,48234,2453.40672100,21197559.76545097,0
2020-01-15T05:00:00Z,8597.41000000,8666.91000000,8564.00000000,8612.29000000,2395.26064000,2020-01-15T05:59:59.999Z,20651138.44643548,28082,1170.71504500,10094168.91043427,0
2020-01-15T06:00:00Z,8612.01000000,8693.72000000,8600.01000000,8680.58000000,1860.77066400,2020-01-15T06:59:59.999Z,16113002.63201018,26669,961.62386200,8326032.50783906,0
2020-01-15T07:00:00Z,8680.82000000,8687.96000000,8618.63000000,8627.13000000,2118.64540700,2020-01-15T07:59:59.999Z,18317844.19469527,22051,1039.74067500,8989175.65757017,0
2020-01-15T08:00:00Z,8626.80000000,8675.11000000,8605.03000000,8638.36000000,1803.27959600,2020-01-15T08:59:59.999Z,15594128.15240169,21715,793.06789100,6857723.77045304,0
2020-01-15T09:00:00Z,8638.60000000,8782.60000000,8638.24000000,8755.04000000,2993.30599900,2020-01-15T09:59:59.999Z,26066589.75893146,31030,1699.94622000,14814572.01917966,0
2020-01-15T10:00:00Z,8756.06000000,8808.55000000,8720.00000000,8798.94000000,3901.10176300,2020-01-15T10:59:59.999Z,34202502.76363160,34236,2173.05307800,19053151.77031973,0
2020-01-15T11:00:00Z,8799.81000000,8810.00000000,8720.00000000,8730.00000000,2817.24926800,2020-01-15T11:59:59.999Z,24708267.29317714,25159,1471.61052800,12899722.63349144,0
2020-01-15T12:00:00Z,8730.00000000,8796.00000000,8720.38000000,8764.66000000,2544.48393500,2020-01-15T12:59:59.999Z,22315063.84793772,25106,1301.96312400,11415453.30274131,0
2020-01-15T13:00:00Z,8765.20000000,8916.48000000,8763.83000000,8889.96000000,5287.83212700,2020-01-15T13:59:59.999Z,46734816.88449206,40003,2824.39733500,24968471.76711981,0
2020-01-15T14:00:00Z,8889.97000000,8903.02000000,8760.00000000,8856.17000000,6474.63340400,2020-01-15T14:59:59.999Z,57261595.58081058,49825,3299.94696400,29195335.85683038,0
2020-01-15T15:00:00Z,8855.69000000,8865.76000000,8740.01000000,8762.74000000,4480.56978200,2020-01-15T15:59:59.999Z,39406159.94000732,38227,2027.82597100,17835834.65342250,0
2020-01-15T16:00:00Z,8762.73000000,8820.00000000,8676.08000000,8778.68000000,4789.50982800,2020-01-15T16:59:59.999Z,41982891.71044706,40774,2440.59100900,21405991.42801133,0
2020-01-15T17:00:00Z,8779.43000000,8804.89000000,8720.00000000,8797.00000000,2802.94874100,2020-01-15T17:59:59.999Z,24567924.42875751,25394,1435.16548200,12579939.13130223,0
2020-01-15T18:00:00Z,8797.00000000,8798.19000000,8707.00000000,8746.85000000,2942.38304900,2020-01-15T18:59:59.999Z,25736771.29129753,23632,1487.14280100,13004284.26279072,0
2020-01-15T19:00:00Z,8746.85000000,8785.00000000,8742.02000000,8761.57000000,1178.61476700,2020-01-15T19:59:59.999Z,10328644.02815462,15189,607.16478900,5321157.78021540,0
2020-01-15T20:00:00Z,8761.57000000,8842.10000000,8738.37000000,8814.21000000,3533.47969900,2020-01-15T20:59:59.999Z,31036695.68472922,23653,1866.46896200,16398796.27030152,0
2020-01-15T21:00:00Z,8815.21000000,8860.00000000,8765.00000000,8830.73000000,4711.86974100,2020-01-15T21:59:59.999Z,41591214.68254849,27581,2584.12063200,22801050.43899894,0
2020-01-15T22:00:00Z,8830.61000000,8869.32000000,8800.00000000,8860.01000000,2465.70848700,2020-01-15T22:59:59.999Z,21794040.01533628,24965,1230.05335300,10875508.06348673,0
2020-01-15T23:00:00Z,8861.91000000,8876.40000000,8790.76000000,8821.41000000,2064.29313300,2020-01-15T23:59:59.999Z,18213725.67284005,22883,834.42841800,7368147.12617612,0
2020-01-16T00:00:00Z,8820.01000000,8859.81000000,8712.27000000,8761.02000000,3227.65051300,2020-01-16T00:59:59.999Z,28336812.81604649,31237,1524.00761200,13381951.50331995,0
2020-01-16T01:00:00Z,8760.67000000,8771.95000000,8613.32000000,8664.43000000,4368.51839000,2020-01-16T01:59:59.999Z,37895055.24731960,42675,1939.97474900,16823692.65437729,0
2020-01-16T02:00:00Z,8663.63000000,8697.79000000,8608.53000000,8650.00000000,2502.00530900,2020-01-16T02:59:59.999Z,21679598.72700678,26960,1141.43219000,9891726.68158523,0
2020-01-16T03:00:00Z,8650.00000000,8659.00000000,8586.00000000,8640.01000000,2685.28446300,2020-01-16T03:59:59.999Z,23167738.73397967,28248,1204.77633300,10397555.91041085,0
2020-01-16T04:00:00Z,8640.01000000,8730.00000000,8615.00000000,8651.77000000,1968.71748700,2020-01-16T04:59:59.999Z,17053626.75184077,22186,936.96208000,8117324.94813388,0
2020-01-16T05:00:00Z,8651.55000000,8727.85000000,8649.01000000,8700.55000000,1607.76646700,2020-01-16T05:59:59.999Z,13977754.10451908,18070,799.48122400,6948513.33473367,0
2020-01-16T06:00:00Z,8700.66000000,8727.24000000,8675.00000000,8721.22000000,1429.42982600,2020-01-16T06:59:59.999Z,12442738.79336846,16358,576.93902100,5021420.56794624,0
2020-01-16T07:00:00Z,8721.37000000,8723.27000000,8654.69000000,8680.00000000,2136.58179500,2020-01-16T07:59:59.999Z,18561474.64692069,21023,880.86279800,7648352.76136261,0
2020-01-16T08:00:00Z,8679.99000000,8715.00000000,8662.00000000,8675.44000000,2415.35425100,2020-01-16T08:59:59.999Z,20980060.17748412,19474,1653.97302200,14363857.31990832,0
2020-01-16T09:00:00Z,8675.99000000,8685.87000000,8606.00000000,8645.41000000,2224.93179600,2020-01-16T09:59:59.999Z,19221152.74901795,23411,941.46148800,8133150.10200618,0
2020-01-16T10:00:00Z,8645.71000000,8662.76000000,8600.40000000,8658.00000000,2212.89588800,2020-01-16T10:59:59.999Z,19100273.43510150,21807,1106.83977900,9556065.09948697,0
2020-01-16T11:00:00Z,8658.32000000,8725.00000000,8628.03000000,8724.91000000,2928.17154400,2020-01-16T11:59:59.999Z,25439062.63825191,26201,1631.16615200,14173488.17629036,0
2020-01-16T12:00:00Z,8724.82000000,8789.00000000,8692.35000000,8720.00000000,3168.78480600,2020-01-16T12:59:59.999Z,27728652.26981514,30367,1656.11245000,14492424.27624552,0
2020-01-16T13:00:00Z,8720.00000000,8727.00000000,8660.00000000,8695.29000000,2299.75695800,2020-01-16T13:59:59.999Z,19992304.29448128,22913,1078.21549700,9373232.53116610,0
2020-01-16T14:00:00Z,8695.27000000,8702.52000000,8640.35000000,8686.18000000,1928.88731200,2020-01-16T14:59:59.999Z,16728305.26965754,21466,1021.23046700,8857212.12259510,0
2020-01-16T15:00:00Z,8686.57000000,8725.00000000,8668.33000000,8710.02000000,1493.60666800,2020-01-16T15:59:59.999Z,12986721.05842056,16747,777.39753200,6760602.29518152,0
2020-01-16T16:00:00Z,8710.01000000,8720.82000000,8626.00000000,8660.19000000,2557.07243700,2020-01-16T16:59:59.999Z,22163401.35878298,27439,1283.74919600,11127926.26643182,0
2020-01-16T17:00:00Z,8660.19000000,8719.11000000,8651.14000000,8678.13000000,1805.17951000,2020-01-16T17:59:59.999Z,15681962.08530512,24718,871.46549400,7571795.55025831,0
2020-01-16T18:00:00Z,8678.13000000,8704.00000000,8657.37000000,8684.19000000,1474.74828800,2020-01-16T18:59:59.999Z,12802637.88419300,17787,736.16107400,6391453.61561769,0
2020-01-16T19:00:00Z,8684.00000000,8718.00000000,8675.00000000,8705.00000000,1232.06852300,2020-01-16T19:59:59.999Z,10717701.88902362,14207,618.09532200,5376635.52734753,0
2020-01-16T20:00:00Z,8705.01000000,8750.00000000,8690.00000000,8744.00000000,1550.08402300,2020-01-16T20:59:59.999Z,13513702.25861779,17686,928.40637400,8094333.69832803,0
2020-01-16T21:00:00Z,8742.94000000,8757.00000000,8672.00000000,8691.15000000,2129.93562300,2020-01-16T21:59:59.999Z,18535171.42680615,21202,1185.73711000,10319619.21469147,0
2020-01-16T22:00:00Z,8691.17000000,8743.21000000,8690.15000000,8720.38000000,1783.58193700,2020-01-16T22:59:59.999Z,15538319.33199127,17391,1050.03766300,9148039.81468458,0
2020-01-16T23:00:00Z,8720.34000000,8748.00000000,8712.39000000,8720.01000000,860.06047000,2020-01-16T23:59:59.999Z,7508152.33312964,13491,451.81672300,3944514.40566311,0
2020-01-17T00:00:00Z,8720.15000000,8743.99000000,8672.44000000,8690.31000000,1988.85257700,2020-01-17T00:59:59.999Z,17306551.07986089,19321,649.50749400,5654001.32589583,0
2020-01-17T01:00:00Z,8690.25000000,8738.80000000,8677.01000000,8738.51000000,1156.78734200,2020-01-17T01:59:59.999Z,10069300.71586408,14269,588.88126600,5125464.22393871,0
2020-01-17T02:00:00Z,8738.80000000,8780.00000000,8718.16000000,8757.06000000,2083.04107400,2020-01-17T02:59:59.999Z,18220300.53476258,19947,1002.64913000,8770043.71021101,0
2020-01-17T03:00:00Z,8757.29000000,8840.40000000,8751.05000000,8786.43000000,3103.06225500,2020-01-17T03:59:59.999Z,27318756.91492438,27923,1655.82230000,14577142.22500691,0
2020-01-17T04:00:00Z,8786.43000000,8815.86000000,8760.00000000,8815.29000000,2088.68027800,2020-01-17T04:59:59.999Z,18357166.38139718,18960,1276.61432400,11218607.10987978,0
2020-01-17T05:00:00Z,8815.27000000,8896.89000000,8791.06000000,8891.25000000,4726.03934900,2020-01-17T05:59:59.999Z,41824592.20354689,38965,2993.68468100,26498774.20625837,0
2020-01-17T06:00:00Z,8891.25000000,8997.00000000,8835.75000000,8862.70000000,7987.08095200,2020-01-17T06:59:59.999Z,71368976.65763167,73868,4472.50418000,39957007.33187935,0
2020-01-17T07:00:00Z,8862.70000000,8950.36000000,8843.01000000,8933.95000000,2782.15703500,2020-01-17T07:59:59.999Z,24782543.28324760,27162,1335.67357800,11894656.30348336,0
2020-01-17T08:00:00Z,8935.54000000,8999.00000000,8899.26000000,8928.85000000,4796.98620000,2020-01-17T08:59:59.999Z,42919460.04460055,40489,2319.66515300,20764206.33822896,0
2020-01-17T09:00:00Z,8927.71000000,8986.27000000,8924.30000000,8969.00000000,2514.23170300,2020-01-17T09:59:59.999Z,22501596.32320166,28173,1052.77514800,9423586.27079678,0
2020-01-17T10:00:00Z,8969.36000000,9041.65000000,8880.50000000,8937.00000000,6163.06654200,2020-01-17T10:59:59.999Z,55159194.30474502,44578,3067.81704100,27468553.91274906,0
2020-01-17T11:00:00Z,8937.00000000,8962.28000000,8890.97000000,8903.45000000,2483.88969700,2020-01-17T11:59:59.999Z,22167820.13657629,24012,1322.99148500,11803259.74432123,0
2020-01-17T12:00:00Z,8903.53000000,8919.41000000,8765.00000000,8811.54000000,4987.55351200,2020-01-17T12:59:59.999Z,44091558.79939656,34855,2170.51166700,19185781.28760339,0
2020-01-17T13:00:00Z,8808.17000000,8865.07000000,8800.00000000,8850.99000000,2011.84021700,2020-01-17T13:59:59.999Z,17781131.16131776,19418,1060.54672800,9372407.53106292,0
2020-01-17T14:00:00Z,8851.00000000,8852.92000000,8769.42000000,8778.69000000,2562.24524000,2020-01-17T14:59:59.999Z,22560842.37766185,24413,1285.02535300,11316541.90168190,0
2020-01-17T15:00:00Z,8778.69000000,8867.29000000,8774.00000000,8850.83000000,2041.34543400,2020-01-17T15:59:59.999Z,18022884.66282382,23119,942.95051400,8324144.47683088,0
2020-01-17T16:00:00Z,8851.39000000,8923.88000000,8837.97000000,8875.96000000,3259.99681800,2020-01-17T16:59:59.999Z,28973718.97788148,33609,1568.54054700,13944912.70482860,0
2020-01-17T17:00:00Z,8875.96000000,8919.42000000,8855.81000000,8890.97000000,2119.03298000,2020-01-17T17:59:59.999Z,18832745.43260750,22832,1073.44374600,9538279.51599230,0
2020-01-17T18:00:00Z,8890.04000000,8954.49000000,8882.59000000,8920.12000000,2285.88118900,2020-01-17T18:59:59.999Z,20377368.32608656,24793,1172.89484600,10456142.95107836,0
2020-01-17T19:00:00Z,8920.50000000,8955.55000000,8813.00000000,8879.71000000,3260.05501300,2020-01-17T19:59:59.999Z,28996259.10982575,35764,1598.34805100,14221261.98396814,0
2020-01-17T20:00:00Z,8879.63000000,8934.77000000,8861.66000000,8879.64000000,1950.81750900,2020-01-17T20:59:59.999Z,17358986.95440001,25964,884.73542200,7872142.55614281,0
2020-01-17T21:00:00Z,8879.74000000,8934.89000000,8874.82000000,8922.34000000,946.97302400,2020-01-17T21:59:59.999Z,8428094.62095733,14401,531.23086200,4728022.90294975,0
2020-01-17T22:00:00Z,8922.43000000,8959.00000000,8901.00000000,8939.59000000,1760.36577000,2020-01-17T22:59:59.999Z,15729197.28583403,20299,1180.30738100,10549936.36625947,0
2020-01-17T23:00:00Z,8938.99000000,8961.60000000,8905.49000000,8913.28000000,1837.75566700,2020-01-17T23:59:59.999Z,16419694.41785753,19269,932.68794800,8332284.07786882,0
2020-01-18T00:00:00Z,8913.27000000,8987.90000000,8855.55000000,8978.96000000,2518.91108300,2020-01-18T00:59:59.999Z,22533678.06215757,28683,1298.36105500,11617474.50955576,0
2020-01-18T01:00:00Z,8979.23000000,8988.88000000,8900.00000000,8941.33000000,2102.74603800,2020-01-18T01:59:59.999Z,18805552.91175623,27018,1100.74997700,9843390.35883537,0
2020-01-18T02:00:00Z,8941.47000000,8947.63000000,8897.40000000,8921.21000000,1114.36992900,2020-01-18T02:59:59.999Z,9937209.06813833,13458,587.29959200,5237336.06766315,0
2020-01-18T03:00:00Z,8921.17000000,8948.57000000,8899.00000000,8925.99000000,1074.98825300,2020-01-18T03:59:59.999Z,9598558.15358844,13466,547.78912700,4891290.98438453,0
2020-01-18T04:00:00Z,8926.07000000,8926.95000000,8826.00000000,8843.82000000,2870.88252200,2020-01-18T04:59:59.999Z,25453008.49209456,30243,1550.66523500,13744913.01108162,0
2020-01-18T05:00:00Z,8842.79000000,8872.30000000,8815.00000000,8845.19000000,2324.57728500,2020-01-18T05:59:59.999Z,20549634.50883565,22048,921.42275900,8146834.05577023,0
2020-01-18T06:00:00Z,8845.53000000,8876.48000000,8806.38000000,8864.72000000,1281.75459700,2020-01-18T06:59:59.999Z,11337163.98651203,15399,644.64745600,5702342.99419966,0
2020-01-18T07:00:00Z,8863.70000000,8879.97000000,8838.00000000,8843.63000000,850.13816800,2020-01-18T07:59:59.999Z,7533214.52361763,11763,433.79047100,3843896.75360486,0
2020-01-18T08:00:00Z,8843.63000000,8870.00000000,8818.00000000,8856.43000000,996.85276700,2020-01-18T08:59:59.999Z,8815019.25391361,13146,485.86593400,4297555.73189211,0
2020-01-18T09:00:00Z,8856.43000000,8900.91000000,8850.00000000,8876.68000000,1561.41007300,2020-01-18T09:59:59.999Z,13867516.53622652,17171,678.57996500,6026033.91578838,0
2020-01-18T10:00:00Z,8876.43000000,8919.00000000,8871.24000000,8887.09000000,1366.94916500,2020-01-18T10:59:59.999Z,12152099.98361862,15392,689.23342000,6127364.61837899,0
2020-01-18T11:00:00Z,8887.18000000,8890.00000000,8857.00000000,8879.79000000,1216.88783300,2020-01-18T11:59:59.999Z,10795234.84528507,13006,479.89354700,4257373.14319971,0
2020-01-18T12:00:00Z,8879.29000000,8922.27000000,8876.76000000,8909.18000000,1793.37056700,2020-01-18T12:59:59.999Z,15959779.64062408,17339,1109.66091600,9875562.23088838,0
2020-01-18T13:00:00Z,8910.00000000,8949.00000000,8892.77000000,8919.97000000,2437.33640400,2020-01-18T13:59:59.999Z,21760292.57077379,26251,1308.98511200,11686071.58421862,0
2020-01-18T14:00:00Z,8919.94000000,8964.00000000,8910.00000000,8922.59000000,2075.26826000,2020-01-18T14:59:59.999Z,18555665.73848098,25243,1000.80475000,8948725.56018655,0
2020-01-18T15:00:00Z,8922.61000000,8950.00000000,8869.98000000,8903.26000000,2690.28617800,2020-01-18T15:59:59.999Z,23951137.88241152,33076,1582.36340200,14084671.99321939,0
2020-01-18T16:00:00Z,8903.27000000,8935.17000000,8848.80000000,8883.26000000,2573.35854900,2020-01-18T16:59:59.999Z,22883913.12612489,32532,1138.39668500,10125989.79600504,0
2020-01-18T17:00:00Z,8882.74000000,8914.44000000,8872.15000000,8904.96000000,1190.55131400,2020-01-18T17:59:59.999Z,10593017.37449341,15095,626.15498900,5571107.58459112,0
2020-01-18T18:00:00Z,8904.92000000,8909.96000000,8875.85000000,8886.79000000,1037.92196000,2020-01-18T18:59:59.999Z,9230368.51010746,14562,496.88726900,4418933.18157182,0
2020-01-18T19:00:00Z,8886.79000000,8916.98000000,8875.00000000,8907.93000000,888.01952000,2020-01-18T19:59:59.999Z,7903789.98714792,12685,463.92151000,4128483.25573640,0
2020-01-18T20:00:00Z,8907.79000000,8920.00000000,8889.00000000,8907.58000000,927.96854100,2020-01-18T20:59:59.999Z,8265675.68438378,11802,441.12864300,3929674.75441634,0
2020-01-18T21:00:00Z,8907.58000000,8929.31000000,8899.00000000,8920.27000000,745.41302700,2020-01-18T21:59:59.999Z,6643683.00087028,10498,381.56815100,3401092.62014982,0
2020-01-18T22:00:00Z,8920.29000000,8955.00000000,8918.01000000,8954.26000000,1174.03856700,2020-01-18T22:59:59.999Z,10496123.38866772,18040,676.02156600,6044729.38342340,0
2020-01-18T23:00:00Z,8954.25000000,8960.00000000,8912.27000000,8915.96000000,1480.74594500,2020-01-18T23:59:59.999Z,13231500.68625022,20266,777.10378200,6944555.15098192,0
2020-01-19T00:00:00Z,8915.09000000,8979.59000000,8888.02000000,8972.78000000,2285.07957000,2020-01-19T00:59:59.999Z,20422289.47136093,23648,1069.32352400,9556940.84847203,0
2020-01-19T01:00:00Z,8974.49000000,9174.78000000,8972.98000000,9146.02000000,8105.92319700,2020-01-19T01:59:59.999Z,73767021.93865269,62983,4618.37516400,42009766.30005910,0
2020-01-19T02:00:00Z,9146.91000000,9180.22000000,9123.63000000,9156.54000000,2794.16311000,2020-01-19T02:59:59.999Z,25589097.73476609,24713,1552.16046000,14215485.98268757,0
2020-01-19T03:00:00Z,9156.61000000,9198.98000000,9143.01000000,9157.61000000,2005.25711100,2020-01-19T03:59:59.999Z,18387100.60185104,18550,1039.76376500,9534560.36299730,0
2020-01-19T04:00:00Z,9157.74000000,9165.00000000,9122.77000000,9149.00000000,1422.38000400,2020-01-19T04:59:59.999Z,13008098.56760326,15883,680.74848600,6227152.28486527,0
2020-01-19T05:00:00Z,9148.99000000,9156.79000000,9112.00000000,9131.14000000,1421.98427200,2020-01-19T05:59:59.999Z,12987714.40782314,17680,642.26774000,5866999.22278791,0
2020-01-19T06:00:00Z,9129.98000000,9147.56000000,9050.00000000,9073.12000000,2264.53461400,2020-01-19T06:59:59.999Z,20607834.69441123,20951,1051.52453100,9572801.69910521,0
2020-01-19T07:00:00Z,9074.72000000,9091.59000000,9041.00000000,9084.36000000,2029.55454000,2020-01-19T07:59:59.999Z,18408753.06091217,17543,905.61602100,8214800.54519526,0
